Attribute,Attribute Value,Lower Limit Score,Upper Limit Score,Conditional Frequency,Individuals Evaluated On,fold_num
race,Caucasian,0.6,0.7,0.5402298850574713,609,4
race,Other,0.6,0.7,0.75,4,4
race,African-American,0.6,0.7,0.648,125,4
race,Caucasian,0.7,0.8,0.6162790697674418,516,0
race,African-American,0.7,0.8,0.625,128,0
race,Other,0.7,0.8,0.5,2,0
race,Caucasian,0.7,0.8,0.6057142857142858,525,1
race,African-American,0.7,0.8,0.625,112,1
race,Other,0.7,0.8,0.6666666666666666,3,1
race,African-American,0.7,0.8,0.674074074074074,135,2
race,Caucasian,0.7,0.8,0.6010733452593918,559,2
race,Other,0.7,0.8,0.3333333333333333,6,2
race,Caucasian,0.7,0.8,0.6146435452793835,519,3
race,African-American,0.7,0.8,0.6106870229007634,131,3
race,Other,0.7,0.8,0.0,2,3
race,Caucasian,0.7,0.8,0.6732673267326733,505,4
race,Other,0.7,0.8,0.75,4,4
race,African-American,0.7,0.8,0.6896551724137931,116,4
race,Caucasian,0.8,0.9,0.7149321266968326,442,0
race,African-American,0.8,0.9,0.6574074074074074,108,0
race,Other,0.8,0.9,1.0,1,0
race,Caucasian,0.8,0.9,0.7102803738317757,428,1
race,African-American,0.8,0.9,0.6703296703296703,91,1
race,Other,0.8,0.9,0.0,1,1
race,African-American,0.8,0.9,0.6363636363636364,110,2
race,Caucasian,0.8,0.9,0.6552511415525114,438,2
race,Other,0.8,0.9,1.0,1,2
race,Caucasian,0.8,0.9,0.6814988290398126,427,3
race,African-American,0.8,0.9,0.6979166666666666,96,3
race,Other,0.8,0.9,0.3333333333333333,3,3
race,Caucasian,0.8,0.9,0.7197309417040358,446,4
race,Other,0.8,0.9,0.0,1,4
race,African-American,0.8,0.9,0.7142857142857143,91,4
race,Caucasian,0.9,1.0,0.7567567567567568,333,0
race,African-American,0.9,1.0,0.8225806451612904,62,0
race,Other,0.9,1.0,,0,0
race,Caucasian,0.9,1.0,0.7888198757763976,322,1
race,African-American,0.9,1.0,0.8421052631578947,57,1
race,Other,0.9,1.0,0.5,2,1
race,African-American,0.9,1.0,0.7285714285714285,70,2
race,Caucasian,0.9,1.0,0.7911764705882353,340,2
race,Other,0.9,1.0,1.0,1,2
race,Caucasian,0.9,1.0,0.7638888888888888,360,3
race,African-American,0.9,1.0,0.7846153846153846,65,3
race,Other,0.9,1.0,1.0,1,3
race,Caucasian,0.9,1.0,0.7620578778135049,311,4
race,Other,0.9,1.0,,0,4
race,African-American,0.9,1.0,0.7,70,4
sex,male,0.0,0.1,0.12980880514790982,21601,0
sex,female,0.0,0.1,0.12598500864885642,10406,0
sex,male,0.0,0.1,0.13211845102505695,21950,1
sex,female,0.0,0.1,0.1275822494261668,10456,1
sex,male,0.0,0.1,0.13167096061832903,21736,2
sex,female,0.0,0.1,0.1323017408123791,10340,2
sex,male,0.0,0.1,0.1310399038239238,21627,3
sex,female,0.0,0.1,0.12912219978848188,10401,3
sex,female,0.0,0.1,0.12977614820532613,10364,4
sex,male,0.0,0.1,0.12723204091884732,21897,4
sex,male,0.1,0.2,0.3015976524290838,3067,0
sex,female,0.1,0.2,0.27957860615883307,1234,0
sex,male,0.1,0.2,0.29894089511445165,2927,1
sex,female,0.1,0.2,0.32099827882960413,1162,1
sex,male,0.1,0.2,0.2902557014512785,2894,2
sex,female,0.1,0.2,0.2903981264637002,1281,2
sex,male,0.1,0.2,0.27437056165267915,3098,3
sex,female,0.1,0.2,0.2681099084096586,1201,3
sex,female,0.1,0.2,0.3086734693877551,1176,4
sex,male,0.1,0.2,0.3035239361702128,3008,4
sex,male,0.2,0.3,0.35905413814561293,1607,0
sex,female,0.2,0.3,0.34802431610942247,658,0
sex,male,0.2,0.3,0.378992628992629,1628,1
sex,female,0.2,0.3,0.3685092127303183,597,1
sex,male,0.2,0.3,0.3555291319857313,1682,2
sex,female,0.2,0.3,0.34375,640,2
sex,male,0.2,0.3,0.37815656565656564,1584,3
sex,female,0.2,0.3,0.36423841059602646,604,3
sex,female,0.2,0.3,0.38414634146341464,656,4
sex,male,0.2,0.3,0.3594890510948905,1644,4
sex,male,0.3,0.4,0.4283231972198089,1151,0
sex,female,0.3,0.4,0.39416058394160586,411,0
sex,male,0.3,0.4,0.40884476534296027,1108,1
sex,female,0.3,0.4,0.4519230769230769,416,1
sex,male,0.3,0.4,0.4258589511754069,1106,2
sex,female,0.3,0.4,0.4458128078817734,406,2
sex,male,0.3,0.4,0.4444444444444444,1161,3
sex,female,0.3,0.4,0.41025641025641024,507,3
sex,female,0.3,0.4,0.39900249376558605,401,4
sex,male,0.3,0.4,0.4284386617100372,1076,4
sex,male,0.4,0.5,0.4655581947743468,842,0
sex,female,0.4,0.5,0.41216216216216217,296,0
sex,male,0.4,0.5,0.49417249417249415,858,1
sex,female,0.4,0.5,0.504950495049505,303,1
sex,male,0.4,0.5,0.5076380728554641,851,2
sex,female,0.4,0.5,0.4794520547945205,292,2
sex,male,0.4,0.5,0.4838709677419355,806,3
sex,female,0.4,0.5,0.4139072847682119,302,3
sex,female,0.4,0.5,0.4909090909090909,330,4
sex,male,0.4,0.5,0.4902200488997555,818,4
sex,male,0.5,0.6,0.5110782865583456,677,0
sex,female,0.5,0.6,0.45614035087719296,228,0
sex,male,0.5,0.6,0.5485362095531587,649,1
sex,female,0.5,0.6,0.4349775784753363,223,1
sex,male,0.5,0.6,0.5274074074074074,675,2
sex,female,0.5,0.6,0.5319148936170213,235,2
sex,male,0.5,0.6,0.5439882697947214,682,3
sex,female,0.5,0.6,0.5491071428571429,224,3
sex,female,0.5,0.6,0.5648535564853556,239,4
sex,male,0.5,0.6,0.5425219941348973,682,4
sex,male,0.6,0.7,0.5553719008264463,605,0
sex,female,0.6,0.7,0.5577889447236181,199,0
sex,male,0.6,0.7,0.599644128113879,562,1
sex,female,0.6,0.7,0.5773195876288659,194,1
sex,male,0.6,0.7,0.5648312611012434,563,2
