Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.0,0.988487702773417,0.0010576414595452142,1.0,0.9874542603240982,11.0,7652,0
race,African-American,0.5,0.989247311827957,0.00013585110718652356,0.9876543209876543,0.9891158290782048,80.0,7442,1
race,African-American,0.0,0.989247311827957,0.0,1.0,0.989247311827957,inf,7626,2
race,African-American,0.0,0.98816029143898,0.0,1.0,0.98816029143898,inf,7686,3
race,African-American,0.0,0.9905710491367862,0.0,1.0,0.9905710491367862,inf,7530,4
race,Caucasian,0.25,0.9931262870818723,8.405715886803026e-05,0.9959677419354839,0.9930435750459125,82.33333333333333,35938,0
race,Caucasian,0.6666666666666666,0.9943287133095416,5.564210994880926e-05,0.9808612440191388,0.9942743340801593,102.5,36153,1
race,Caucasian,0.25,0.993900231178453,8.406422506795192e-05,0.9954545454545455,0.9938173615172529,73.0,35907,2
race,Caucasian,0.16666666666666666,0.9943375174337518,0.00014024458655895883,0.9950980392156863,0.9941990182954038,40.6,35856,3
race,Caucasian,0.0,0.993696370553442,0.00016764459346186087,1.0,0.9935308326623539,37.833333333333336,36017,4
race,Other,0.0,0.9959349593495935,0.0,1.0,0.9959349593495935,inf,984,0
race,Other,0.0,0.9989785495403473,0.0,1.0,0.9989785495403473,inf,979,1
race,Other,0.0,0.9971181556195965,0.0,1.0,0.9971181556195965,inf,1041,2
race,Other,0.0,0.997093023255814,0.0,1.0,0.997093023255814,inf,1032,3
race,Other,0.0,0.9990253411306043,0.0,1.0,0.9990253411306043,inf,1026,4
sex,female,0.0,0.9964654115270865,0.0,1.0,0.9964654115270865,inf,13863,0
sex,female,0.0,0.9972375690607734,0.0,1.0,0.9972375690607734,inf,13756,1
sex,female,0.0,0.9960985477927895,7.25268349289237e-05,1.0,0.9960265857535038,54.0,13842,2
sex,female,0.0,0.9966091912560421,0.00014475969889982628,1.0,0.9964654115270865,23.5,13863,3
sex,female,0.0,0.9962266889195269,7.283321194464675e-05,1.0,0.9961544042954579,52.0,13782,4
sex,male,0.08333333333333333,0.9905534382227434,0.0003616042077580539,0.9965635738831615,0.9901989515157436,26.363636363636363,30711,0
sex,male,0.625,0.9919506653683869,9.815148045149681e-05,0.9802371541501976,0.9918554091764553,82.66666666666667,30818,1
sex,male,0.3333333333333333,0.9918643626541703,6.561464518880615e-05,0.9960159362549801,0.9918000780944943,125.0,30732,2
sex,male,0.25,0.991858533884782,9.84898227183191e-05,0.9960159362549801,0.9917619094135651,83.33333333333333,30711,3
sex,male,0.0,0.9919768726044306,0.0001636982713462546,1.0,0.9918157903283427,49.4,30791,4
