Attribute,Attribute Value,Lower Limit Score,Upper Limit Score,Conditional Frequency,Individuals Evaluated On,fold_num
race,African-American,0.0,0.1,0.025277924827951298,7556,0
race,Caucasian,0.0,0.1,0.025824725091636122,36012,0
race,Other,0.0,0.1,0.006514657980456026,1228,0
race,Caucasian,0.0,0.1,0.02339082403336715,35484,1
race,African-American,0.0,0.1,0.02808762263136675,7441,1
race,Other,0.0,0.1,0.0032232070910556,1241,1
race,African-American,0.0,0.1,0.024689745264532985,7655,2
race,Caucasian,0.0,0.1,0.02665286944848417,35756,2
race,Other,0.0,0.1,0.004979253112033195,1205,2
race,Other,0.0,0.1,0.00684931506849315,1168,3
race,Caucasian,0.0,0.1,0.025681656740068847,36602,3
race,African-American,0.0,0.1,0.025715035423773288,7622,3
race,Caucasian,0.0,0.1,0.025500860961543716,36587,4
race,African-American,0.0,0.1,0.025311423270606943,7546,4
race,Other,0.0,0.1,0.0032679738562091504,1224,4
race,African-American,0.1,0.2,0.16143497757847533,669,0
race,Caucasian,0.1,0.2,0.12738853503184713,3454,0
race,Other,0.1,0.2,0.0,25,0
race,Caucasian,0.1,0.2,0.12861415752741776,4012,1
race,African-American,0.1,0.2,0.13578680203045684,788,1
race,Other,0.1,0.2,0.0967741935483871,31,1
race,African-American,0.1,0.2,0.13304093567251463,684,2
race,Caucasian,0.1,0.2,0.130550621669627,3378,2
race,Other,0.1,0.2,0.06666666666666667,30,2
race,Other,0.1,0.2,0.08695652173913043,23,3
race,Caucasian,0.1,0.2,0.12491627595445412,2986,3
race,African-American,0.1,0.2,0.15275590551181104,635,3
race,Caucasian,0.1,0.2,0.13914174252275682,3076,4
race,African-American,0.1,0.2,0.16987179487179488,624,4
race,Other,0.1,0.2,0.07894736842105263,38,4
race,African-American,0.2,0.3,0.22807017543859648,114,0
race,Caucasian,0.2,0.3,0.22522522522522523,666,0
race,Other,0.2,0.3,0.5,2,0
race,Caucasian,0.2,0.3,0.21947449768160743,647,1
race,African-American,0.2,0.3,0.2905405405405405,148,1
race,Other,0.2,0.3,,0,1
race,African-American,0.2,0.3,0.23015873015873015,126,2
