Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.05406386066763425,1.0,0.9814280336303175,0.0,0.07069866920152092,0.0,8416,0
race,African-American,0.05749609890769415,0.9829059829059829,0.985565457512238,0.004158004158004158,0.0703125,0.00025471217524197657,8448,1
race,African-American,0.05237587391871075,1.0,0.9863098174642329,0.0,0.06467836257309942,0.0,8550,2
race,African-American,0.053618978455579766,0.9893048128342246,0.9768865567216392,0.0044943820224719105,0.07432832287844715,0.0002557871850620284,8449,3
race,African-American,0.05218772916157419,1.0,0.9807765271278613,0.0,0.06947444204463643,0.0,8334,4
race,Caucasian,0.03127004078700972,0.9953333333333333,0.9619685661155972,0.005709624796084829,0.0669910826766791,0.00018536172015676304,40483,0
race,Caucasian,0.03200676524101171,0.9978753541076487,0.9640405277799046,0.0023961661341853034,0.06573513045628787,7.941970667655001e-05,40435,1
race,Caucasian,0.03202846975088968,0.9946360153256705,0.9668081624303176,0.005564387917329093,0.06315033197899118,0.0001851460008463817,40364,2
race,Caucasian,0.03188059080507593,0.9970774476376035,0.9478829849530259,0.00487012987012987,0.08079685995704658,0.00016116035455278002,40509,3
race,Caucasian,0.03167420814479638,0.9984,0.9523930624078124,0.0024429967426710096,0.07637484586929716,8.01068090787717e-05,40550,4
race,Other,0.012626262626262626,1.0,0.9444444444444444,0.0,0.06682577565632458,0.0,1257,0
race,Other,0.006003430531732418,1.0,0.915481832543444,0.0,0.08955223880597014,0.0,1273,1
race,Other,0.008525149190110827,1.0,0.9439935064935064,0.0,0.06360708534621579,0.0,1242,2
race,Other,0.010638297872340425,1.0,0.8625632377740303,0.0,0.14536340852130325,0.0,1197,3
race,Other,0.011265164644714038,0.9914529914529915,0.9077167859984089,0.07142857142857142,0.10149488591660111,0.0008764241893076249,1271,4
sex,female,0.019858156028368795,0.9959231217239372,0.8898905344494527,0.024390243902439025,0.12581399759752165,0.0005065123010130246,15817,0
sex,female,0.01910828025477707,0.9969437652811736,0.8957494407158837,0.017985611510791366,0.11957545688626516,0.00035678607107178533,15923,1
sex,female,0.018681165481667365,0.9952861952861953,0.9049884289020313,0.025454545454545455,0.11028993746446845,0.0004972297201307004,15831,2
sex,female,0.019348573136112355,0.9966708281315023,0.8457028733410643,0.0299625468164794,0.1680917094179492,0.0006094309438561743,15789,3
sex,female,0.018098226665693645,0.9981343283582089,0.8627765309394037,0.015873015873015872,0.15069098252035085,0.00029728725380899295,15847,4
sex,male,0.04079909141209703,,1.0,0.0,0.04079909141209703,0.0,34339,0
sex,male,0.04270732918528905,,1.0,0.0,0.04270732918528905,0.0,34233,1
sex,male,0.04180626365622724,,1.0,0.0,0.04180626365622724,0.0,34325,2
sex,male,0.041349007740208346,,1.0,0.0,0.041349007740208346,0.0,34366,3
sex,male,0.0413023201585636,,1.0,0.0,0.0413023201585636,0.0,34308,4
