Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.5833333333333334,0.9239310573417302,0.0008960573476702509,0.9849785407725322,0.9232550446576249,91.8,6046,0
race,African-American,0.5333333333333333,0.9202413961833306,0.0012391573729863693,0.9839034205231388,0.9192971038073544,69.85714285714286,6146,1
race,African-American,0.6666666666666666,0.9132143441951859,0.0007167174341515857,0.9851301115241635,0.9127308383722831,132.5,6119,2
race,African-American,0.5,0.9184612855498931,0.0005366726296958855,0.9939879759519038,0.9180489407127607,165.33333333333334,6089,3
race,African-American,0.75,0.9173042487384014,0.000177430801987225,0.9941291585127201,0.9171953798600944,508.0,6147,4
race,Caucasian,0.5227272727272727,0.918009145269082,0.0008039816232771822,0.9902293967714528,0.9173983282995013,111.0,28474,0
race,Caucasian,0.48148148148148145,0.9163663345346619,0.0016168148746968471,0.983790523690773,0.9151252510305464,56.357142857142854,28383,1
race,Caucasian,0.48148148148148145,0.9190075071370669,0.0010726736390453205,0.9888123924268503,0.9181763816090337,82.07142857142857,28427,2
race,Caucasian,0.6041666666666666,0.9141920011285886,0.0007324595219737857,0.988220958570268,0.9136680515456658,128.05263157894737,28402,3
race,Caucasian,0.5357142857142857,0.9174334567248369,0.0004993086495621447,0.9936359779380568,0.9170570210967492,180.15384615384616,28393,4
race,Other,0.0,0.9689922480620154,0.0,1.0,0.9689922480620154,inf,774,0
race,Other,0.0,0.9790575916230366,0.0,1.0,0.9790575916230366,inf,764,1
race,Other,0.0,0.9759036144578314,0.0,1.0,0.9759036144578314,inf,747,2
race,Other,0.0,0.9750623441396509,0.0,1.0,0.9750623441396509,inf,802,3
race,Other,0.0,0.9667994687915007,0.0,1.0,0.9667994687915007,inf,753,4
sex,female,0.5833333333333334,0.9267613478139793,0.0005005506056662329,0.9912060301507538,0.92637923041261,157.8,10785,0
sex,female,0.3,0.9274305234973687,0.0013917884481558804,0.9924242424242424,0.9262740761220164,56.142857142857146,10851,1
sex,female,0.4166666666666667,0.92369813422445,0.0007029524000803374,0.9939540507859734,0.9231339823829393,117.42857142857143,10785,2
sex,female,0.3333333333333333,0.9238896680691913,0.0006068574896328512,0.996328029375765,0.9233931240657698,135.66666666666666,10704,3
sex,female,0.14285714285714285,0.9248847926267281,0.0005975500448162533,0.9987745098039216,0.9243805839550521,135.83333333333334,10857,4
sex,male,0.5227272727272727,0.9172286940527283,0.0009349539201282223,0.98876953125,0.9165204618711493,96.42857142857143,24509,0
sex,male,0.5394736842105263,0.9143889025691537,0.001568451714093659,0.9807240244475788,0.9132231404958677,59.6,24442,1
sex,male,0.5370370370370371,0.9172323546250102,0.00111333778668448,0.985874330248417,0.9163946466459931,80.96,24508,2
sex,male,0.6444444444444445,0.9130133637548892,0.000713489409141583,0.9865988909426987,0.9125218593680101,133.4375,24589,3
sex,male,0.68,0.9156118143459916,0.0003577977548190885,0.9918151179585941,0.9153707644458995,257.5,24436,4
