Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.30879590093936804,0.9580965909090909,0.008228195282501372,0.32826194807342485,0.0037064492216456633,6047,0
race,African-American,0.3104076897580378,0.9676744186046512,0.008470089994706194,0.32509290677007596,0.0038452295121365054,6189,1
race,African-American,0.3159570901776735,0.9555139311636619,0.008937960042060988,0.3361412603272315,0.004165645675079637,6173,2
race,African-American,0.31890699253224714,0.9616582794152888,0.00791974656810982,0.33608043514092634,0.00373785198106155,6067,3
race,African-American,0.3229677201284435,0.9671656204732013,0.00933125972006221,0.33717674188766267,0.0044932601098352475,6071,4
race,Caucasian,0.3063197581096719,0.9231495280675609,0.017833632555356076,0.3423907319641917,0.00801808104181241,28485,0
race,Caucasian,0.3119456711322225,0.9348560480008067,0.013264467660523535,0.3420569977426637,0.006094601154198803,28352,1
race,Caucasian,0.31635408852213054,0.9219485052354697,0.015869311551925322,0.35205899996471296,0.0074618676615823545,28339,2
race,Caucasian,0.31234966927239927,0.9169130543723377,0.018308528230569335,0.35076176066992715,0.008471334098486091,28421,3
race,Caucasian,0.3117724125023395,0.9194379156873531,0.018385385975250444,0.34899234604311496,0.008484716632220168,28482,4
race,Other,0.1443001443001443,0.8984848484848484,0.0196078431372549,0.21916010498687663,0.003372681281618887,762,0
race,Other,0.12834978843441466,0.9377845220030349,0.021505376344086023,0.17553191489361702,0.003236245954692557,752,1
race,Other,0.15616438356164383,0.924924924924925,0.008695652173913044,0.20998719590268886,0.0016233766233766235,781,2
race,Other,0.11424731182795698,0.9165507649513213,0.011627906976744186,0.18012422360248448,0.0015174506828528073,805,3
race,Other,0.13274336283185842,0.9116279069767442,0.05263157894736842,0.19864864864864865,0.008503401360544218,740,4
sex,female,0.28054122456925923,0.9295686077222991,0.015037593984962405,0.3164475498758849,0.0059531863076714925,10877,0
sex,female,0.29174006654922685,0.9347713769051924,0.01649620587264929,0.3235867446393762,0.00690894016857814,10773,1
sex,female,0.30242997950619693,0.9279501492924834,0.012113484220592923,0.3370848708487085,0.005316172355903749,10840,2
sex,female,0.2871395789683727,0.9212222795255286,0.015058179329226557,0.3267465817568833,0.00615815255423373,10678,3
sex,female,0.2841401023219205,0.923936507936508,0.01735284110241579,0.32245237654891806,0.007009345794392523,10814,4
sex,male,0.3135622615331252,0.9278555939752682,0.016589611096002176,0.34660277675390094,0.007705912076806468,24417,0
sex,male,0.3148006134969325,0.9432844574780058,0.010843373493975903,0.34078303425774875,0.005036373810856184,24520,1
sex,male,0.3173655285819378,0.9277774510380521,0.015570469798657718,0.35014108698319224,0.0073534072900158474,24453,2
sex,male,0.31854786615563496,0.9258674155988532,0.01687931951089846,0.35198049969530776,0.008025783619817997,24615,3
sex,male,0.3215242374492353,0.9287361760009463,0.01690885072655218,0.3532415539850484,0.00815078960774325,24479,4
