Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.5562130177514792,0.014462013112225221,0.8906976744186047,0.860899768441945,10.213333333333333,6046,0
race,African-American,0.6025641025641025,0.01181852840259245,0.8955555555555555,0.8587699316628702,13.0,6146,1
race,African-American,0.5490196078431373,0.0132641291810842,0.9083969465648855,0.8525902925314593,12.072463768115941,6119,2
race,African-American,0.5,0.01374104896458293,0.9229934924078091,0.8485794054853013,11.985915492957746,6089,3
race,African-American,0.5271317829457365,0.011710501055864849,0.9275053304904051,0.8485440052057914,14.262295081967213,6147,4
race,Caucasian,0.5288713910761155,0.014669826740764957,0.8993003498250874,0.8609959963475451,10.025069637883009,28474,0
race,Caucasian,0.5089408528198074,0.014694986416399112,0.9095133284421619,0.8563929112496917,10.417366946778712,28383,1
race,Caucasian,0.47352941176470587,0.014632551295675632,0.9187073971219389,0.8593942378724452,10.164804469273744,28427,2
race,Caucasian,0.5314505776636713,0.014936366984490732,0.8955863808322825,0.8621223857474826,9.728767123287671,28402,3
race,Caucasian,0.5273972602739726,0.01130036030134294,0.9223985890652557,0.8613390624449688,13.264492753623188,28393,4
race,Other,0.5,0.0027210884353741495,0.9487179487179487,0.9496124031007752,18.5,774,0
race,Other,0.0,0.00558659217877095,1.0,0.9319371727748691,12.0,764,1
race,Other,0.4,0.004207573632538569,0.9411764705882353,0.9531459170013387,10.666666666666666,747,2
race,Other,,0.0,1.0,0.9576059850374065,inf,802,3
race,Other,0.0,0.00424929178470255,1.0,0.9335989375830013,15.666666666666666,753,4
sex,female,0.47107438016528924,0.01350210970464135,0.9126436781609195,0.8777005099675476,9.3046875,10785,0
sex,female,0.49038461538461536,0.011137963644005464,0.9235382308845578,0.8766933923140724,11.622641509433961,10851,1
sex,female,0.48627450980392156,0.013815650706601982,0.9048349961627015,0.8785350023180343,9.0,10785,2
sex,female,0.45188284518828453,0.013874179199322177,0.9144215530903328,0.8799514200298953,8.80916030534351,10704,3
sex,female,0.45226130653266333,0.011501530020048539,0.9347826086956522,0.8711430413558073,11.8348623853211,10857,4
sex,male,0.5555555555555556,0.014727681346530866,0.89293659621802,0.856420090578971,10.425324675324676,24509,0
sex,male,0.5331369661266568,0.015285211437388495,0.9022414258709155,0.8503395794124867,10.53943217665615,24442,1
sex,male,0.48713550600343053,0.014306904636585483,0.9213078415073428,0.8521299167618737,11.120401337792643,24508,2
sex,male,0.5527859237536656,0.014572384137601528,0.896966384257994,0.8541217617633902,10.760655737704917,24589,3
sex,male,0.5531914893617021,0.011072763876905378,0.9199776161163962,0.8559911605827467,14.233766233766234,24436,4
