Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.6923076923076923,0.9434480953004319,0.000554708084870337,0.9795918367346939,0.9430214323052797,108.0,7652,0
race,African-American,0.5,0.9461931665321496,0.0005683432793407218,0.9900990099009901,0.9457135178715399,100.0,7442,1
race,African-American,0.6428571428571429,0.9366789280084078,0.000700770847932726,0.9816700610997964,0.9361395226855495,96.4,7626,2
race,African-American,0.35714285714285715,0.9387382690302398,0.0012480931909582581,0.9894736842105263,0.9376788966952901,52.22222222222222,7686,3
race,African-American,0.14285714285714285,0.944252261841405,0.0016880011253340836,0.995249406175772,0.9427622841965472,34.916666666666664,7530,4
race,Caucasian,0.47619047619047616,0.9411567944250872,0.000976418025268515,0.9859878561419897,0.9403416995937448,63.96969696969697,35938,0
race,Caucasian,0.6666666666666666,0.9387393375429268,0.0004423343457875026,0.9866190900981266,0.9384006859735015,147.46666666666667,36153,1
race,Caucasian,0.5316455696202531,0.9415820029027576,0.0010955821390501008,0.980327868852459,0.9406800902331022,56.567567567567565,35907,2
race,Caucasian,0.4444444444444444,0.9404612159329141,0.0013357079252003562,0.9833795013850416,0.9393406961178046,47.333333333333336,35856,3
race,Caucasian,0.5068493150684932,0.9392944580458491,0.0010651517841292384,0.9833258224425416,0.9384179692922786,60.611111111111114,36017,4
race,Other,0.0,0.9796747967479674,0.0,1.0,0.9796747967479674,inf,984,0
race,Other,1.0,0.9877300613496932,0.0,0.9230769230769231,0.9877425944841676,inf,979,1
race,Other,0.0,0.9740634005763689,0.0,1.0,0.9740634005763689,inf,1041,2
race,Other,0.5,0.9737864077669903,0.00099601593625498,0.9642857142857143,0.9728682170542635,27.0,1032,3
race,Other,0.0,0.97953216374269,0.0,1.0,0.97953216374269,inf,1026,4
sex,female,0.5,0.9486383009463266,0.0007609191903819814,0.986130374479889,0.9479910553271298,71.1,13863,0
sex,female,0.7,0.9484213589407827,0.00023006134969325153,0.9902234636871509,0.9482407676650189,236.33333333333334,13756,1
sex,female,0.7272727272727273,0.945658465991317,0.0004588910133843212,0.9791395045632334,0.9453113711891346,125.16666666666667,13842,2
sex,female,0.41379310344827586,0.9436171750758999,0.001300589090352689,0.9848484848484849,0.9425088364711823,45.88235294117647,13863,3
sex,female,0.5,0.9449854651162791,0.0008452435838327954,0.9856770833333334,0.9442751414888986,68.81818181818181,13782,4
sex,male,0.5178571428571429,0.9395857119556353,0.0009365244536940686,0.9845826687931951,0.9388167106248575,68.5925925925926,30711,0
sex,male,0.6363636363636364,0.9377721453174758,0.0005541125541125541,0.9855892949047864,0.9373418132260367,119.6875,30818,1
sex,male,0.49295774647887325,0.9396301490492809,0.0012480066560354988,0.9814422057264051,0.9385982038266302,51.416666666666664,30732,2
sex,male,0.4411764705882353,0.9397252227262344,0.0013178886037317056,0.9840170484816196,0.9386213408876298,48.60526315789474,30711,3
sex,male,0.4307692307692308,0.9393022196185641,0.001280365423212679,0.9852086634970946,0.9382287031924913,50.4054054054054,30791,4
