Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.5390946502057613,0.8506056527590848,0.015855039637599093,0.9031065088757396,0.841611216730038,10.901785714285714,8416,0
race,African-American,0.5669014084507042,0.8430916217540422,0.017556380245503853,0.8883495145631068,0.8338068181818182,10.414634146341463,8448,1
race,African-American,0.5471014492753623,0.8521875755378293,0.01741917502787068,0.8901018922852983,0.8423391812865497,9.784,8550,2
race,African-American,0.6,0.8473562095493955,0.014766434757915661,0.8890469416785206,0.8397443484436028,12.01923076923077,8449,3
race,African-American,0.5214007782101168,0.8478395443852915,0.017644527327499642,0.9016874541452677,0.837772978161747,9.991869918699187,8334,4
race,Caucasian,0.5667485667485668,0.8564005909021446,0.015489122478259596,0.8906793048973144,0.847664451745177,10.657844990548204,40483,0
race,Caucasian,0.5716814159292035,0.8538862740109401,0.014216060623861835,0.8988887149788699,0.8459997526895017,11.865702479338843,40435,1
race,Caucasian,0.5587076438140268,0.8532037344929019,0.016511381059087157,0.8900434243176178,0.8439450995936973,10.248214285714285,40364,2
race,Caucasian,0.5772495755517827,0.8528133024840456,0.01462984723854289,0.894883289534704,0.8447999210052087,11.624497991967871,40509,3
race,Caucasian,0.5622866894197952,0.8573315049012139,0.014968050652116826,0.8950135415007169,0.8488039457459926,10.951267056530215,40550,4
race,Other,0.16666666666666666,0.9608313349320543,0.004142502071251036,0.98,0.9570405727923628,9.8,1257,0
race,Other,0.3333333333333333,0.9724409448818898,0.0016168148746968471,0.9722222222222222,0.9709347996857817,17.5,1273,1
race,Other,0.5,0.9693053311793215,0.0016638935108153079,0.95,0.9677938808373591,19.0,1242,2
race,Other,0.3333333333333333,0.9623115577889447,0.0017376194613379669,0.9782608695652174,0.960735171261487,22.5,1197,3
race,Other,0.5,0.9667458432304038,0.0032653061224489797,0.9130434782608695,0.963808025177026,10.5,1271,4
sex,female,0.5493333333333333,0.8660147649268229,0.01247969280756166,0.9094505494505495,0.8585066700385661,12.242603550295858,15817,0
sex,female,0.5775862068965517,0.8713964686998394,0.010715066695823311,0.9088021778584392,0.864975193116875,13.625850340136054,15923,1
sex,female,0.5614973262032086,0.8658860063401695,0.01210510776498376,0.9080157687253614,0.858694965573874,12.640243902439025,15831,2
sex,female,0.5501432664756447,0.8670336787564766,0.011591848789131718,0.9144766146993318,0.8600291342073596,13.07643312101911,15789,3
sex,female,0.5233918128654971,0.871331828442438,0.01192130476120822,0.9176632934682613,0.8638228055783429,12.239263803680982,15847,4
sex,male,0.5643835616438356,0.8544398989291301,0.016515476767536875,0.8867509620670698,0.8451905996097732,10.144654088050315,34339,0
sex,male,0.567820392890552,0.8475455312989989,0.01617080854042702,0.8928129966448879,0.8388105044839774,10.943722943722944,34233,1
sex,male,0.5548936170212766,0.8513725490196078,0.018193835664092394,0.8831331779888869,0.84122359796067,9.420650095602294,34325,2
sex,male,0.5906593406593407,0.8488008655406624,0.015580341582432903,0.8863636363636364,0.8405982657277542,11.25503355704698,34366,3
sex,male,0.5643835616438356,0.8526480594947762,0.016564800666759274,0.8878809869375908,0.8434475923982745,10.259958071278826,34308,4
