Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.5904977375565611,0.038733147870746845,0.809905316824472,0.7861395964273901,6.143646408839779,6046,0
race,African-American,0.6297117516629712,0.035479073719991504,0.802640722724114,0.7849007484542792,6.916167664670659,6146,1
race,African-American,0.6073059360730594,0.036901952370735895,0.8175582990397805,0.7770877594378166,6.930232558139535,6119,2
race,African-American,0.5863539445628998,0.04155065324480617,0.8063380281690141,0.7800952537362457,5.902061855670103,6089,3
race,African-American,0.632258064516129,0.036601027397260275,0.800677966101695,0.7800553115340817,6.906432748538012,6147,4
race,Caucasian,0.5878640776699029,0.03879546700785962,0.816236722306525,0.7812741448338836,6.3356890459363955,28474,0
race,Caucasian,0.5904860392967942,0.03627702455111763,0.8256754693939856,0.7815241517809957,6.829545454545454,28383,1
race,Caucasian,0.6068376068376068,0.03561182203196867,0.8133889919604206,0.7874204101734267,6.727621483375959,28427,2
race,Caucasian,0.6039556198745779,0.0376019052853348,0.8093788063337394,0.78392366734737,6.475030450669915,28402,3
race,Caucasian,0.5972153157633019,0.03697954711468225,0.8149175527816305,0.7852287535660198,6.5283950617283955,28393,4
race,Other,0.4,0.004160887656033287,0.9622641509433962,0.9302325581395349,17.0,774,0
race,Other,0.5714285714285714,0.004132231404958678,0.8947368421052632,0.9515706806282722,11.333333333333334,764,1
race,Other,0.5,0.00715307582260372,0.8958333333333334,0.9357429718875502,8.6,747,2
race,Other,0.8333333333333334,0.0013333333333333333,0.9038461538461539,0.940149625935162,47.0,802,3
race,Other,0.2222222222222222,0.010115606936416185,0.9672131147540983,0.9123505976095617,8.428571428571429,753,4
sex,female,0.5633561643835616,0.029845505617977528,0.8531905399375279,0.7990727862772369,7.4980392156862745,10785,0
sex,female,0.5725047080979284,0.026534190531852717,0.867595818815331,0.795502718643443,8.775330396475772,10851,1
sex,female,0.5819672131147541,0.029775805698271835,0.840162089149032,0.8033379694019471,7.317647058823529,10785,2
sex,female,0.5897435897435898,0.02649946764462321,0.8569524655708574,0.7988602391629297,8.611607142857142,10704,3
sex,female,0.5902192242833052,0.02832497960135214,0.8463564530289728,0.800036842590034,7.934156378600823,10857,4
sex,male,0.5954238169526781,0.041528771218106116,0.8017316017316017,0.779346362560692,5.951156812339332,24509,0
sex,male,0.6050510478237506,0.03928380545163014,0.8035589672016749,0.7814826937239179,6.266666666666667,24442,1
sex,male,0.6146688560481663,0.0375366568914956,0.8047974969581088,0.7823567814591154,6.576704545454546,24508,2
sex,male,0.6043956043956044,0.04212765957446808,0.7909828986007946,0.7815689942657286,5.781565656565657,24589,3
sex,male,0.6062367864693446,0.03986302102841244,0.8004176091874021,0.7812653462105091,6.174496644295302,24436,4
