Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.007162534435261708,0.8998002663115846,0.0,0.10600297668265256,0.0,6047,0
race,African-American,0.00736155261837042,0.9655004068348251,0.0,0.04136370980772338,0.0,6189,1
race,African-American,0.006264815441923467,0.9564863102998696,0.0,0.04924671958529078,0.0,6173,2
race,African-American,0.006885866758478224,0.9571926331508213,0.0,0.04911818031976265,0.0,6067,3
race,African-American,0.007295554801493044,0.9706370272063702,0.0,0.0362378520836765,0.0,6071,4
race,Caucasian,0.007569278138898392,0.8198615134600438,0.0111731843575419,0.18522029138142881,8.618089369586763e-05,28485,0
race,Caucasian,0.00656984785615491,0.9175330896703453,0.0,0.08800084650112867,0.0,28352,1
race,Caucasian,0.006840891621829362,0.9176520720144882,0.0,0.08811178940682451,0.0,28339,2
race,Caucasian,0.007471596379741961,0.9130234535534614,0.005128205128205128,0.09320572815875584,3.880330604167475e-05,28421,3
race,Caucasian,0.006331993630090241,0.9255518276531873,0.0,0.07987500877747349,0.0,28482,4
race,Other,0.0033003300330033004,0.7947368421052632,0.0,0.2073490813648294,0.0,762,0
race,Other,0.0014749262536873156,0.9014647137150466,0.0,0.09973404255319149,0.0,752,1
race,Other,0.005594405594405594,0.915057915057915,0.0,0.08962868117797695,0.0,781,2
race,Other,0.0013966480446927375,0.8893034825870647,0.0,0.11180124223602485,0.0,805,3
race,Other,0.0,0.9094594594594595,,0.09054054054054055,0.0,740,4
sex,female,0.004562653015802359,0.8254891103728313,0.0,0.17762250620575526,0.0,10877,0
sex,female,0.0059386341141537445,0.8432689616568709,0.0,0.16095795043163463,0.0,10773,1
sex,female,0.004577656675749319,0.8458047786627153,0.0,0.15747232472324724,0.0,10840,2
sex,female,0.005840071877807727,0.8331294117647059,0.018867924528301886,0.17091215583442593,0.00011296882060551288,10678,3
sex,female,0.004773016546457361,0.8712972420837589,0.0,0.1323284631033845,0.0,10814,4
sex,male,0.008655679984351313,0.8363726380064361,0.0111731843575419,0.16967686447966582,9.865824782951855e-05,24417,0
sex,male,0.006867316659601526,0.9618195254125954,0.0,0.04453507340946167,0.0,24520,1
sex,male,0.007542827921247762,0.9593425605536332,0.0,0.047601521285731814,0.0,24453,2
sex,male,0.007758839989824472,0.9578831041257367,0.0,0.04923826934795856,0.0,24615,3
sex,male,0.007017394632756348,0.9602698034054454,0.0,0.046202867764206054,0.0,24479,4
