Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.1896551724137931,0.8846153846153846,0.5053763440860215,0.35294117647058826,0.5181818181818182,0.1276595744680851,220,0
race,African-American,0.14754098360655737,0.900990099009901,0.5333333333333333,0.35714285714285715,0.48878923766816146,0.09615384615384616,223,1
race,African-American,0.12941176470588237,0.9423076923076923,0.751269035532995,0.12,0.31981981981981983,0.02027027027027027,222,2
race,African-American,0.21621621621621623,0.9026548672566371,0.4603174603174603,0.3142857142857143,0.5625,0.12643678160919541,224,3
race,African-American,0.13793103448275862,0.8487394957983193,0.4975124378109453,0.5294117647058824,0.4978723404255319,0.18,235,4
race,Caucasian,0.11627906976744186,0.9135802469135802,0.3392857142857143,0.5833333333333334,0.6370967741935484,0.18421052631578946,124,0
race,Caucasian,0.0392156862745098,0.8947368421052632,0.4188034188034188,0.8,0.5511811023622047,0.16326530612244897,127,1
race,Caucasian,0.12941176470588237,0.8913043478260869,0.6434782608695652,0.3125,0.3969465648854962,0.06756756756756757,131,2
race,Caucasian,0.07142857142857142,0.8589743589743589,0.36792452830188677,0.7857142857142857,0.5833333333333334,0.28205128205128205,120,3
race,Caucasian,0.1956521739130435,0.9056603773584906,0.43529411764705883,0.35714285714285715,0.5757575757575758,0.13513513513513514,99,4
race,Hispanic,0.0,0.9444444444444444,0.2608695652173913,1.0,0.7083333333333334,0.16666666666666666,24,0
race,Hispanic,0.16666666666666666,0.8666666666666667,0.43478260869565216,0.5,0.5555555555555556,0.2,27,1
race,Hispanic,0.16666666666666666,0.8571428571428571,0.625,0.3333333333333333,0.42105263157894735,0.1,19,2
race,Hispanic,0.07142857142857142,1.0,0.4642857142857143,0.0,0.5517241379310345,0.0,29,3
race,Hispanic,0.0,1.0,0.42857142857142855,0.0,0.5714285714285714,0.0,28,4
race,Other,0.1,1.0,0.4090909090909091,0.0,0.6086956521739131,0.0,23,0
race,Other,0.5,1.0,0.16666666666666666,0.0,0.8571428571428571,0.0,14,1
race,Other,0.23076923076923078,0.8333333333333334,0.6666666666666666,0.25,0.42105263157894735,0.1,19,2
race,Other,0.4,1.0,0.1875,0.0,0.8333333333333334,0.0,18,3
race,Other,0.15384615384615385,0.8,0.4782608695652174,0.6,0.5,0.2727272727272727,28,4
sex,female,0.05555555555555555,0.967741935483871,0.3617021276595745,0.5,0.6326530612244898,0.058823529411764705,49,0
sex,female,0.1,0.90625,0.3829787234042553,0.6,0.5961538461538461,0.16666666666666666,52,1
sex,female,0.1388888888888889,1.0,0.6595744680851063,0.0,0.40384615384615385,0.0,52,2
sex,female,0.16666666666666666,0.9354838709677419,0.2564102564102564,0.5,0.7209302325581395,0.2,43,3
sex,female,0.2692307692307692,0.8620689655172413,0.4318181818181818,0.36363636363636365,0.5818181818181818,0.21052631578947367,55,4
sex,male,0.17197452229299362,0.8972972972972973,0.4391891891891892,0.41304347826086957,0.564327485380117,0.14615384615384616,342,0
sex,male,0.1301775147928994,0.9,0.49,0.4358974358974359,0.5162241887905604,0.11564625850340136,339,1
sex,male,0.13524590163934427,0.8947368421052632,0.7128378378378378,0.23255813953488372,0.3480825958702065,0.04739336492890995,339,2
sex,male,0.175,0.8936170212765957,0.44,0.4166666666666667,0.5632183908045977,0.15151515151515152,348,3
sex,male,0.12422360248447205,0.8735632183908046,0.4812286689419795,0.5238095238095238,0.5134328358208955,0.15602836879432624,335,4
