Attribute,Attribute Value,AUC,fold_num
race,African-American,0.7135025380710659,2
race,Other,0.5416666666666667,2
race,Caucasian,0.6293388429752067,2
race,Hispanic,1.0,2
sex,male,0.6502892960462874,2
sex,female,0.8025362318840581,2
race,African-American,0.6176867686768677,3
race,Caucasian,0.7018181818181819,3
race,Hispanic,0.75,3
race,Other,0.90625,3
sex,male,0.6492544492544492,3
sex,female,0.7583333333333333,3
