Attribute,Attribute Value,AUC,fold_num
race,African-American,0.5985786802030457,2
race,Other,0.6333333333333333,2
race,Caucasian,0.7181818181818181,2
race,Hispanic,0.6666666666666667,2
sex,male,0.633076181292189,2
sex,female,0.8043478260869565,2
race,African-American,0.6705670567056706,3
race,Caucasian,0.6754545454545455,3
race,Hispanic,0.8148148148148149,3
race,Other,1.0,3
sex,male,0.6865800865800866,3
sex,female,0.825,3
