Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.22935779816513763,1.0,0.9882352941176471,0.0,0.23636363636363636,0.0,220,0
race,African-American,0.23857868020304568,0.9230769230769231,0.8620689655172413,0.04081632653061224,0.3183856502242152,0.013333333333333334,223,1
race,African-American,0.2524271844660194,0.9375,0.9112426035502958,0.018867924528301886,0.30180180180180183,0.006493506493506494,222,2
race,African-American,0.2361111111111111,1.0,0.953757225433526,0.0,0.26339285714285715,0.0,224,3
race,African-American,0.23834196891191708,0.8333333333333334,0.8076923076923077,0.1320754716981132,0.3446808510638298,0.047619047619047616,235,4
race,Caucasian,0.1694915254237288,1.0,0.9423076923076923,0.0,0.20967741935483872,0.0,124,0
race,Caucasian,0.19387755102040816,0.9310344827586207,0.7452830188679245,0.09523809523809523,0.36220472440944884,0.02531645569620253,127,1
race,Caucasian,0.22641509433962265,0.96,0.7735849056603774,0.04,0.366412213740458,0.012195121951219513,131,2
race,Caucasian,0.26126126126126126,1.0,0.9010989010989011,0.0,0.31666666666666665,0.0,120,3
race,Caucasian,0.2878787878787879,0.9696969696969697,0.5949367088607594,0.05,0.5151515151515151,0.02127659574468085,99,4
race,Hispanic,0.125,,1.0,0.0,0.125,0.0,24,0
race,Hispanic,0.18181818181818182,1.0,0.782608695652174,0.0,0.3333333333333333,0.0,27,1
race,Hispanic,0.38461538461538464,0.8333333333333334,0.6153846153846154,0.16666666666666666,0.5263157894736842,0.125,19,2
race,Hispanic,0.13043478260869565,1.0,0.7692307692307693,0.0,0.3103448275862069,0.0,29,3
race,Hispanic,0.05555555555555555,1.0,0.6296296296296297,0.0,0.39285714285714285,0.0,28,4
race,Other,0.18181818181818182,1.0,0.9473684210526315,0.0,0.21739130434782608,0.0,23,0
race,Other,0.25,1.0,0.8181818181818182,0.0,0.35714285714285715,0.0,14,1
race,Other,0.2222222222222222,1.0,0.9333333333333333,0.0,0.2631578947368421,0.0,19,2
race,Other,0.29411764705882354,0.0,1.0,0.16666666666666666,0.2777777777777778,0.08333333333333333,18,3
race,Other,0.2,1.0,0.8695652173913043,0.0,0.2857142857142857,0.0,28,4
sex,female,0.25,1.0,0.868421052631579,0.0,0.32653061224489793,0.0,49,0
sex,female,0.13333333333333333,0.8571428571428571,0.8666666666666667,0.14285714285714285,0.23076923076923078,0.02564102564102564,52,1
sex,female,0.15,1.0,0.7391304347826086,0.0,0.34615384615384615,0.0,52,2
sex,female,0.10526315789473684,1.0,0.8717948717948718,0.0,0.20930232558139536,0.0,43,3
sex,female,0.13953488372093023,0.9166666666666666,0.7708333333333334,0.14285714285714285,0.3090909090909091,0.02702702702702703,55,4
sex,male,0.1952662721893491,1.0,0.9855072463768116,0.0,0.2046783625730994,0.0,342,0
sex,male,0.23591549295774647,0.9454545454545454,0.8066914498141264,0.04285714285714286,0.35103244837758113,0.013824884792626729,339,1
sex,male,0.2607260726072607,0.9166666666666666,0.8715953307392996,0.036585365853658534,0.3303834808259587,0.013392857142857142,339,2
sex,male,0.2553191489361702,0.9473684210526315,0.9315589353612167,0.011764705882352941,0.29310344827586204,0.004081632653061225,348,3
sex,male,0.25096525096525096,0.9078947368421053,0.7376425855513308,0.09722222222222222,0.4,0.03608247422680412,335,4
