Attribute,Attribute Value,Lower Limit Score,Upper Limit Score,Conditional Frequency,Individuals Evaluated On,fold_num
race,African-American,0.7,0.8,,0,4
race,Caucasian,0.8,0.9,,0,0
race,African-American,0.8,0.9,,0,0
race,Other,0.8,0.9,,0,0
race,Caucasian,0.8,0.9,,0,1
race,African-American,0.8,0.9,,0,1
race,Other,0.8,0.9,,0,1
race,African-American,0.8,0.9,,0,2
race,Caucasian,0.8,0.9,,0,2
race,Other,0.8,0.9,,0,2
race,Caucasian,0.8,0.9,,0,3
race,African-American,0.8,0.9,,0,3
race,Other,0.8,0.9,,0,3
race,Caucasian,0.8,0.9,0.0,2,4
race,Other,0.8,0.9,,0,4
race,African-American,0.8,0.9,,0,4
race,Caucasian,0.9,1.0,,0,0
race,African-American,0.9,1.0,,0,0
race,Other,0.9,1.0,,0,0
race,Caucasian,0.9,1.0,,0,1
race,African-American,0.9,1.0,,0,1
race,Other,0.9,1.0,,0,1
race,African-American,0.9,1.0,,0,2
race,Caucasian,0.9,1.0,,0,2
race,Other,0.9,1.0,,0,2
race,Caucasian,0.9,1.0,,0,3
race,African-American,0.9,1.0,,0,3
race,Other,0.9,1.0,,0,3
race,Caucasian,0.9,1.0,,0,4
race,Other,0.9,1.0,,0,4
race,African-American,0.9,1.0,,0,4
sex,male,0.0,0.1,0.02194144419536716,29442,0
sex,female,0.0,0.1,0.017869209400105113,13319,0
sex,male,0.0,0.1,0.0230991015153547,29828,1
sex,female,0.0,0.1,0.018170941449188665,13373,1
sex,male,0.0,0.1,0.020662287903667215,29232,2
sex,female,0.0,0.1,0.01813099644934653,13237,2
sex,male,0.0,0.1,0.019848542480722018,28919,3
sex,female,0.0,0.1,0.017946388005452066,13206,3
sex,female,0.0,0.1,0.018722633247772912,13246,4
sex,male,0.0,0.1,0.021728829621606986,29546,4
sex,male,0.1,0.2,0.11981981981981982,1110,0
sex,female,0.1,0.2,0.11405295315682282,491,0
sex,male,0.1,0.2,0.1100244498777506,818,1
sex,female,0.1,0.2,0.08868501529051988,327,1
sex,male,0.1,0.2,0.11908396946564885,1310,2
sex,female,0.1,0.2,0.11317254174397032,539,2
sex,male,0.1,0.2,0.12980132450331125,1510,3
sex,female,0.1,0.2,0.12248628884826325,547,3
sex,female,0.1,0.2,0.10337078651685393,445,4
sex,male,0.1,0.2,0.13918017159199236,1049,4
sex,male,0.2,0.3,0.2,125,0
sex,female,0.2,0.3,0.18604651162790697,43,0
sex,male,0.2,0.3,0.22727272727272727,154,1
sex,female,0.2,0.3,0.19230769230769232,52,1
sex,male,0.2,0.3,0.20994475138121546,181,2
sex,female,0.2,0.3,0.1724137931034483,58,2
sex,male,0.2,0.3,0.16736401673640167,239,3
sex,female,0.2,0.3,0.1927710843373494,83,3
sex,female,0.2,0.3,0.15294117647058825,85,4
sex,male,0.2,0.3,0.18947368421052632,190,4
sex,male,0.3,0.4,0.2222222222222222,9,0
sex,female,0.3,0.4,1.0,1,0
sex,male,0.3,0.4,,0,1
sex,female,0.3,0.4,,0,1
sex,male,0.3,0.4,0.3333333333333333,3,2
sex,female,0.3,0.4,0.0,2,2
sex,male,0.3,0.4,0.25,16,3
sex,female,0.3,0.4,0.15384615384615385,13,3
sex,female,0.3,0.4,1.0,2,4
sex,male,0.3,0.4,0.0,1,4
sex,male,0.4,0.5,0.3333333333333333,3,0
sex,female,0.4,0.5,0.0,2,0
sex,male,0.4,0.5,,0,1
sex,female,0.4,0.5,,0,1
sex,male,0.4,0.5,0.0,1,2
sex,female,0.4,0.5,,0,2
sex,male,0.4,0.5,0.0,1,3
sex,female,0.4,0.5,0.0,2,3
sex,female,0.4,0.5,0.0,1,4
sex,male,0.4,0.5,,0,4
sex,male,0.5,0.6,0.5,2,0
sex,female,0.5,0.6,,0,0
sex,male,0.5,0.6,0.2857142857142857,7,1
sex,female,0.5,0.6,0.0,2,1
sex,male,0.5,0.6,,0,2
sex,female,0.5,0.6,,0,2
sex,male,0.5,0.6,0.0,3,3
sex,female,0.5,0.6,0.0,2,3
sex,female,0.5,0.6,,0,4
sex,male,0.5,0.6,,0,4
sex,male,0.6,0.7,0.0,1,0
