Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.6153846153846154,0.0008608815426997245,0.9663865546218487,0.9611313264968574,46.0,6046,0
race,African-American,0.5,0.00016891891891891893,0.995575221238938,0.9632281158477058,225.0,6146,1
race,African-American,0.18181818181818182,0.0015340037497869438,0.9920634920634921,0.9576728223565942,27.77777777777778,6119,2
race,African-American,0.5,0.0001707067258449983,0.9956709956709957,0.9620627360814583,230.0,6089,3
race,African-American,0.4,0.001016949152542373,0.9838056680161943,0.9594924353343094,40.5,6147,4
race,Caucasian,0.46153846153846156,0.0007564296520423601,0.9747191011235955,0.9748893727611154,33.04761904761905,28474,0
race,Caucasian,0.0,0.00021708455443395202,1.0,0.9735757319522249,124.0,28383,1
race,Caucasian,0.4230769230769231,0.0005408328826392645,0.9841040462427746,0.9755162345657298,45.4,28427,2
race,Caucasian,0.25,0.00010826416456153014,0.9985549132947977,0.9755651010492219,230.33333333333334,28402,3
race,Caucasian,0.42857142857142855,0.0002887356985599307,0.9912536443148688,0.9757686753777339,85.0,28393,4
race,Other,0.0,0.002607561929595828,1.0,0.9883720930232558,3.5,774,0
race,Other,,0.0,1.0,0.9895287958115183,inf,764,1
race,Other,,0.0,1.0,0.9892904953145917,inf,747,2
race,Other,,0.0,1.0,0.986284289276808,inf,802,3
race,Other,,0.0,1.0,0.9880478087649402,inf,753,4
sex,female,0.46153846153846156,0.0006591957811470006,0.963855421686747,0.9845155308298563,22.857142857142858,10785,0
sex,female,,0.0,1.0,0.9814763616256567,inf,10851,1
sex,female,0.25,0.0005655042412818096,0.9885714285714285,0.9834028743625406,28.833333333333332,10785,2
sex,female,0.0,9.48676596148373e-05,1.0,0.9846786248131539,163.0,10704,3
sex,female,0.3333333333333333,0.00018744142455482662,0.9946524064171123,0.9826839826839827,93.0,10857,4
sex,male,0.4878048780487805,0.0008854034910194789,0.9747155499367889,0.9676853400791546,36.714285714285715,24509,0
sex,male,0.125,0.00029579547855482783,0.9987129987129987,0.9679649783160135,110.85714285714286,24442,1
sex,male,0.3793103448275862,0.0007585015380725634,0.9858429858429858,0.9680104455687939,42.55555555555556,24508,2
sex,male,0.4,0.00012595515996305316,0.9974059662775616,0.9686038472487698,256.3333333333333,24589,3
sex,male,0.42857142857142855,0.0005067353574595667,0.9880794701986755,0.9689801931576363,62.166666666666664,24436,4
